vtkOriginalIndices,vtkOriginalPointIds,Points:0,Points:1,Points:2,__vtkIsSelected__,velocity:0,velocity:1,velocity:2
1.24844,19.8298,-53.1954,44564,-0.639034,1.39189,-2.23893,2182,0
1.36823,18.1007,-50.1293,47126,-0.54705,1.49539,-2.28848,2183,0
4.29802,15.382,-45.0821,43776,-0.241024,1.24843,-2.64399,2184,0
8.1794,11.7388,-41.2985,18500,-0.740767,2.16047,-4.24629,2185,0
0,0,0,4423,0.472025,1.877,-1.06873,2186,0
9.97441,16.1612,-45.5822,21920,0.0477282,2.64724,-4.22638,2187,0
3.20899,18.9131,-54.5445,16184,-0.699304,1.65913,-3.09509,2188,0
0,0,0,5025,-0.558112,1.81329,-4.44684,2189,0
0,0,0,4611,-1.13945,1.95904,-2.24448,2190,0
5.90667,15.5089,-43.8362,32292,-0.43757,2.3317,-3.68383,2191,0
3.13335,17.5716,-49.874,43571,-0.237953,2.18172,-2.871,2192,0
2.96083,17.9319,-50.7657,39741,-0.0747648,2.27322,-2.78509,2193,0
2.76048,17.5052,-50.5934,43129,0.0172023,2.16913,-2.77575,2194,0
0,0,0,5017,0.385932,3.06553,-3.69317,2195,0
0,0,0,5055,0.394352,3.14007,-3.83601,2196,0
0,0,0,4950,-0.225748,1.54884,-4.04931,2197,0
7.53169,16.6637,-40.5197,21354,0.53715,2.24607,-3.79726,2198,0
9.02425,20.1232,-55.3637,25286,0.345982,2.32623,-3.8528,2199,0
8.86241,20.0516,-54.1941,32632,0.407811,2.21604,-3.9178,2200,0
3.36929,18.5681,-50.4375,32802,-0.65667,2.34525,-3.08914,2201,0
0,0,0,4489,-0.943522,2.15929,-1.47662,2202,0
0,0,0,4996,0.697877,2.45298,-3.68659,2203,0
7.3599,13.3762,-34.3875,41378,0.561727,2.29571,-3.66233,2204,0
0,0,0,4976,0.693085,2.278,-3.7232,2205,0
6.79227,11.6201,-30.6824,43852,0.605804,2.36316,-3.78422,2206,0
3.43353,18.3037,-55.5461,37027,-0.227194,1.47561,-2.96742,2207,0
0,0,0,4977,0.58473,2.72954,-3.59791,2208,0
6.69664,12.317,-32.8612,40462,0.474565,2.6424,-3.55084,2209,0
-2.32552,16.9749,-45.8405,33905,-0.14622,1.18065,-1.41293,2210,0
2.37674,20.5505,-57.8132,26551,-0.691611,2.44277,-2.58503,2211,0
0.423805,14.9656,-42.7475,33471,-0.835742,2.00462,-1.3162,2212,0
6.12004,12.8369,-31.8305,33202,0.592271,2.49548,-3.75049,2213,0
0,0,0,4856,0.475463,1.73168,-3.35447,2214,0
0,0,0,4527,0.506652,1.9101,-1.4879,2215,0
-2.38795,15.1879,-48.0189,16822,-0.228024,1.68889,-1.17772,2216,0
8.19488,14.0559,-35.7955,45327,0.126796,2.95149,-3.46829,2217,0
-0.190466,16.6151,-48.3885,29559,-0.30412,2.0189,-1.92352,2218,0
-1.66585,16.6723,-47.6838,29860,-0.344832,1.44107,-1.43881,2219,0
10.2239,15.7246,-44.3351,28148,-0.175421,2.70193,-4.24538,2220,0
0,0,0,4745,0.256774,2.58218,-2.53386,2221,0
0,0,0,4787,0.256252,2.64524,-2.70438,2222,0
7.63502,17.9242,-46.9377,37792,0.042572,2.4362,-3.75138,2223,0
2.31522,17.8067,-54.4806,32106,-0.0623981,2.55812,-2.50099,2224,0
0,0,0,4974,0.315326,1.71335,-3.92854,2225,0
0,0,0,4952,0.183402,1.61202,-3.87395,2226,0
8.10192,16.3044,-45.9391,44467,-0.173909,2.12697,-4.36757,2227,0
-0.259801,18.2949,-50.9953,21778,-0.848517,1.59301,-1.64625,2228,0
1.32501,17.9424,-50.0743,24184,-0.62325,1.70324,-2.50492,2229,0
-1.87424,15.8222,-45.4488,20748,-0.269397,1.25572,-1.37697,2230,0
3.7382,19.1855,-54.2384,36159,-0.715765,2.54504,-3.07675,2231,0
2.20456,17.2493,-49.3214,31389,-0.523344,1.94094,-2.57787,2232,0
0,0,0,4617,0.280331,1.25526,-2.28964,2233,0
0.501446,16.0916,-44.7802,42070,0.227146,1.36943,-2.21664,2234,0
0,0,0,5071,0.772293,2.50631,-4.13216,2235,0
0,0,0,5052,0.743656,2.39275,-3.98298,2236,0
0,0,0,4936,0.654916,2.16884,-3.57783,2237,0
8.05374,17.1457,-41.3572,24384,0.503105,2.16245,-3.65351,2238,0
3.70536,17.3986,-49.6792,38598,-0.353282,2.16626,-3.00704,2239,0
0,0,0,4872,-0.49942,1.4774,-3.62532,2240,0
5.41261,14.7745,-46.2095,26572,-0.42392,1.65387,-3.61658,2241,0
-0.0147998,18.1947,-49.6893,46304,-0.248118,1.58338,-1.98469,2242,0
7.71223,16.9109,-46.2984,34233,-0.255081,2.47109,-3.86404,2243,0
3.68606,16.5445,-47.763,33440,-0.261247,1.84027,-3.16125,2244,0
10.7044,19.1902,-48.6121,17366,-0.153019,3.11768,-4.13102,2245,0
14.8852,18.5595,-48.5981,41545,-0.209661,3.20382,-4.05406,2246,0
1.71037,19.3718,-54.4524,29152,-0.733244,1.73478,-2.66454,2247,0
-3.0135,16.3908,-51.6403,22365,-0.00478248,2.13876,-1.37653,2248,0
0,0,0,4468,-0.293875,2.34167,-1.10593,2249,0
2.1658,19.1249,-52.0064,28840,-0.778911,2.46418,-2.95928,2250,0
5.38889,17.0068,-54.7491,45955,-0.791587,2.07381,-3.67549,2251,0
0.936216,17.9204,-51.1144,36448,-0.690387,1.97866,-2.15733,2252,0
-0.0854867,16.5561,-49.5365,45822,-0.570677,2.11022,-2.08891,2253,0
0,0,0,4824,-0.221505,2.86572,-2.72467,2254,0
-0.438858,18.7404,-53.6501,45009,0.0344503,2.06778,-1.82412,2255,0
0,0,0,4518,-0.485068,0.926938,-2.07497,2256,0
2.26286,17.0838,-49.1229,35517,-0.312409,2.27043,-2.73821,2257,0
2.92776,17.2502,-49.8842,47008,-0.20339,2.2944,-2.81,2258,0
8.58166,17.3436,-49.965,45464,-0.699108,2.45423,-3.94539,2259,0
9.78187,21.233,-51.9059,33088,0.196122,2.88853,-3.83201,2260,0
8.7297,14.1714,-39.6091,31719,0.225634,2.99425,-3.68646,2261,0
6.0994,15.1112,-44.4112,38027,-0.3689,2.28866,-3.81266,2262,0
-0.420511,17.5626,-50.4377,32633,-0.202124,1.71237,-1.97769,2263,0
8.39349,16.7146,-45.7932,26893,-0.0905193,2.56539,-3.90259,2264,0
5.0689,17.4287,-48.5094,28276,-0.581908,2.43822,-3.29802,2265,0
5.7135,17.0515,-45.4787,33422,-0.48109,2.40707,-3.39156,2266,0
0.460318,19.3154,-51.5423,16584,-0.600866,1.57211,-2.16035,2267,0
8.40319,16.5202,-45.3997,40496,0.00297142,2.2337,-4.08305,2268,0
0,0,0,4503,0.550614,1.79721,-1.39993,2269,0
0,0,0,4500,0.558651,1.38778,-1.63827,2270,0
2.39925,16.2746,-43.6089,37795,0.463325,2.09263,-2.96439,2271,0
0,0,0,4816,-0.100352,1.34404,-3.35616,2272,0
0,0,0,5012,0.0325842,1.6613,-4.29829,2273,0
1.5325,17.2484,-49.0689,30214,-0.627699,2.05807,-2.47552,2274,0
1.73698,20.2015,-59.882,28915,0.259617,1.97734,-2.81312,2275,0
2.06255,19.4265,-57.5379,33929,0.339831,2.09481,-2.88829,2276,0
2.85925,20.5591,-55.8138,43296,0.180971,2.13853,-2.79969,2277,0
9.55791,20.1151,-48.1377,15662,-0.415506,2.99339,-3.71678,2278,0
3.60267,16.1106,-46.6464,46216,-0.595607,2.06214,-3.20894,2279,0
3.70478,18.5233,-51.2193,30126,0.0267324,2.28655,-2.92549,2280,0
0.877496,16.9527,-49.4349,46652,-0.0745099,1.90393,-2.31202,2281,0
0,0,0,4419,0.24595,0.812438,-1.46091,2282,0
-0.567759,18.7415,-57.9637,14373,-0.139168,2.28845,-2.05038,2283,0
-0.551684,16.6189,-47.7685,47164,-0.445938,1.82687,-1.63971,2284,0
0,0,0,4794,-1.05182,1.81416,-3.1662,2285,0
9.90789,15.8647,-44.1418,40278,-0.0599097,2.71405,-4.16849,2286,0
0,0,0,4928,-1.04529,2.22436,-3.85034,2287,0
0,0,0,4966,-1.03088,2.54449,-3.85016,2288,0
6.4232,12.3759,-37.4324,22305,-0.8711,2.56648,-3.90871,2289,0
0,0,0,4984,-1.01692,2.52236,-3.98766,2290,0
0,0,0,4890,-0.319425,1.45152,-3.69938,2291,0
3.6613,11.0815,-36.9133,43929,-0.323839,1.55864,-3.61213,2292,0
0,0,0,5056,0.108074,3.28832,-3.77857,2293,0
-2.03483,17.3885,-46.8331,34129,-0.199519,1.20159,-1.61253,2294,0
-2.42308,17.7077,-46.8278,45477,-0.241259,1.14342,-1.49947,2295,0
0.636042,13.846,-38.8006,41050,-0.788514,2.42231,-2.34504,2296,0
0.589182,19.6492,-56.9418,43201,-0.66468,2.35353,-2.34594,2297,0
11.1353,14.545,-45.2646,19109,-0.773062,2.44272,-4.39043,2298,0
-1.99078,13.6028,-38.1046,33140,-0.488865,0.853141,-1.50771,2299,0
0,0,0,4536,-1.14705,1.62238,-1.91612,2300,0
6.31776,17.5781,-51.8675,44803,-0.161989,1.83462,-4.09047,2301,0
0,0,0,4582,0.00590413,1.02472,-2.23498,2302,0
0,0,0,4696,0.164331,1.25842,-2.68947,2303,0
0,0,0,5092,0.125625,3.37263,-3.96052,2304,0
0.851947,16.6478,-48.3956,19210,-0.6323,2.31172,-1.74948,2305,0
-1.74186,17.3265,-53.1625,43568,0.0323885,1.83814,-1.3289,2306,0
5.48745,20.249,-51.1138,47144,-0.248633,2.69463,-3.4417,2307,0
-2.5609,18.6439,-55.9798,44873,0.103374,1.9006,-1.59787,2308,0
8.18281,16.825,-46.3839,46496,-0.127704,2.43309,-3.88383,2309,0
0,0,0,4785,0.482693,2.38011,-2.75572,2310,0
0,0,0,4822,0.255455,2.71981,-2.8785,2311,0
0,0,0,5073,0.513623,3.07872,-3.94587,2312,0
10.4446,12.7628,-36.9536,46829,0.387416,3.07671,-4.02941,2313,0
0,0,0,4892,0.509895,1.81603,-3.52495,2314,0
0,0,0,4456,-1.09936,1.29754,-1.69901,2315,0
2.13737,16.7226,-48.5655,31542,-0.357049,2.22494,-2.56727,2316,0
-0.429647,18.8598,-53.5217,16522,-0.483967,2.31219,-1.83558,2317,0
0,0,0,4944,-0.901746,2.85532,-3.55249,2318,0
0,0,0,4613,-0.636007,1.15772,-2.5605,2319,0
5.24499,18.9874,-50.4025,46912,-0.797675,2.57729,-3.41399,2320,0
6.29653,16.9838,-48.6973,15786,-0.623603,2.27886,-3.7919,2321,0
0,0,0,4448,0.303188,2.06601,-1.04502,2322,0
0,0,0,4467,0.186319,2.17576,-1.1255,2323,0
0,0,0,4424,0.208926,2.11059,-0.9449,2324,0
0,0,0,4632,-1.1043,1.64826,-2.51276,2325,0
0,0,0,4905,-0.96091,1.91088,-3.75776,2326,0
7.01409,14.4141,-41.1917,23587,0.635501,2.58893,-4.16304,2327,0
1.01773,20.8458,-59.4957,15689,0.265355,2.08863,-2.40397,2328,0
-2.35108,17.4804,-47.6706,27004,-0.375537,1.0497,-1.36725,2329,0
0,0,0,4393,-0.62637,0.768289,-1.5736,2330,0
0,0,0,5024,-0.69495,1.90128,-4.41423,2331,0
8.69598,15.9827,-42.1734,29043,0.50553,2.11499,-3.89709,2332,0
-2.87417,10.9261,-31.2063,39102,0.0641082,0.838543,-1.46363,2333,0
0,0,0,4821,0.499442,2.44286,-2.94937,2334,0
0,0,0,4505,0.243378,2.17853,-1.25519,2335,0
0,0,0,4530,0.135606,2.25996,-1.27467,2336,0
0,0,0,4761,0.550133,1.86768,-2.79596,2337,0
0,0,0,4477,-0.367309,0.870588,-1.98228,2338,0
-0.460144,19.8174,-60.0172,44076,0.134124,1.51123,-2.24621,2339,0
0,0,0,4601,0.143643,1.12641,-2.26648,2340,0
1.97618,15.1464,-41.0449,39684,-0.00221131,1.15963,-2.26357,2341,0
-0.796191,17.1524,-49.71,25343,-0.188734,1.66729,-1.81236,2342,0
-1.16172,17.1754,-48.1861,30336,-0.0207007,1.78259,-1.87186,2343,0
0,0,0,4774,-1.1115,2.2578,-2.95833,2344,0
2.4525,16.2814,-48.0143,18613,-0.292453,1.69061,-2.82937,2345,0
3.71762,14.0503,-41.1459,28477,-0.102811,1.42893,-3.21496,2346,0
0,0,0,4433,-1.13936,1.38939,-1.56978,2347,0
9.68878,15.2118,-42.5967,39907,-0.283967,2.75527,-4.18185,2348,0
0,0,0,4583,0.360548,1.30498,-2.16367,2349,0
0.259645,17.126,-48.9328,32615,0.312203,1.45703,-2.13738,2350,0
2.3093,18.8093,-54.593,37470,0.414381,1.95146,-2.86057,2351,0
0.175648,19.4607,-55.8575,27601,0.405528,1.94444,-2.69703,2352,0
0,0,0,4762,0.555199,2.02547,-2.67648,2353,0
0,0,0,4750,-1.08878,2.3888,-2.83163,2354,0
0,0,0,4842,0.121479,2.83196,-2.92372,2355,0
-1.30919,15.9237,-47.6023,39763,-0.479713,1.81119,-1.37314,2356,0
-2.10703,17.0357,-53.1949,34937,-0.797689,1.76315,-1.32077,2357,0
-2.21905,15.9836,-48.6259,37452,-0.61567,1.72748,-1.18471,2358,0
0,0,0,5075,-0.068738,3.37914,-3.87216,2359,0
0,0,0,4955,0.667063,2.35581,-3.56151,2360,0
0,0,0,4616,0.0490427,1.09734,-2.38855,2361,0
3.3724,13.3527,-37.8192,43589,0.00946215,1.22295,-2.45032,2362,0
-1.40522,16.1008,-44.5799,20605,-0.901942,1.86488,-1.23773,2363,0
-1.41726,14.0652,-37.6951,41322,-0.0637121,2.24482,-1.32704,2364,0
-0.41974,17.2759,-50.4906,46045,-0.687772,1.82915,-1.73594,2365,0
0,0,0,5091,0.406429,3.22239,-3.99299,2366,0
0.626327,17.9283,-54.3368,45750,0.134702,1.97042,-2.36939,2367,0
8.19183,21.046,-51.1473,41052,0.112499,2.82001,-3.51305,2368,0
4.40335,17.7591,-50.5038,46506,-0.674979,2.18333,-3.04547,2369,0
0,0,0,4600,-0.105554,1.0156,-2.34639,2370,0
0,0,0,4663,0.157492,2.4842,-1.98449,2371,0
4.16145,18.4805,-53.7325,29906,0.0570003,1.92504,-3.15327,2372,0
5.4073,17.6293,-49.0654,46310,-0.221177,2.32605,-3.29512,2373,0
1.54698,13.8371,-41.8578,41265,-0.693044,2.52353,-2.39809,2374,0
4.83219,19.2465,-56.354,32269,-0.337547,1.54799,-3.13836,2375,0
0,0,0,4525,0.580575,1.67446,-1.64913,2376,0
10.6484,21.5318,-55.5832,39413,0.455697,2.57947,-4.01129,2377,0
0,0,0,4702,0.506259,2.13343,-2.27055,2378,0
2.22396,16.3634,-47.1018,42621,-0.588816,1.95734,-2.69887,2379,0
0,0,0,5053,0.749755,2.69054,-4.06118,2380,0
0,0,0,4413,-1.10653,1.25924,-1.55889,2381,0
0,0,0,4485,0.0166695,2.28773,-1.18218,2382,0
8.79518,16.4078,-46.1008,34029,0.00931392,2.20764,-4.36563,2383,0
0,0,0,4758,-0.00786717,1.27699,-3.10031,2384,0
5.00086,14.3045,-34.8633,47034,-0.799605,2.68699,-3.14679,2385,0
0.837821,8.06695,-26.9041,46839,0.167745,2.35667,-1.99317,2386,0
0,0,0,10141,0.57021,2.41145,-3.18753,2387,0
0,0,0,4480,0.290487,1.02636,-1.74971,2388,0
-2.06724,9.37357,-28.3337,41795,0.195681,0.858704,-1.25794,2389,0
4.90004,10.5083,-37.2703,42753,-0.578261,1.64932,-3.58083,2390,0
0,0,0,4644,0.36941,2.30192,-2.02853,2391,0
0,0,0,4661,0.444096,2.22463,-2.13382,2392,0
3.95585,19.1545,-51.0195,34446,-0.0273895,2.40006,-3.04426,2393,0
0,0,0,4870,-0.783273,1.64168,-3.59838,2394,0
0,0,0,4925,-1.01314,2.69406,-3.56458,2395,0
0,0,0,4796,-0.701096,1.49096,-3.34767,2396,0
0,0,0,4555,-1.14001,1.91268,-1.92673,2397,0
8.31963,17.4042,-45.77,46587,0.0874751,2.53193,-3.86326,2398,0
-2.2146,14.845,-45.0286,17419,0.0942165,1.24459,-1.13598,2399,0
9.46387,19.2977,-49.8645,38778,0.203147,2.91056,-4.13302,2400,0
0,0,0,4437,-0.289978,0.740784,-1.72953,2401,0
2.85308,17.446,-48.4515,38772,-0.654238,2.06708,-2.85215,2402,0
0,0,0,4576,-1.1459,1.67928,-2.11383,2403,0
0,0,0,4629,-1.14221,1.841,-2.33445,2404,0
0,0,0,4425,0.0504848,2.21027,-0.992775,2405,0
6.39637,19.1583,-52.042,40946,-0.746167,2.57831,-3.56954,2406,0
0,0,0,4535,-1.14143,1.87144,-1.78389,2407,0
0,0,0,4975,0.678102,2.16183,-3.85936,2408,0
0,0,0,4475,-0.998395,1.19248,-1.8363,2409,0
0,0,0,4803,0.559312,2.08044,-2.86786,2410,0
3.85917,19.9781,-50.8547,20416,-0.861289,2.46075,-3.0661,2411,0
0,0,0,4581,-0.263016,0.987696,-2.28794,2412,0
2.40044,15.9201,-46.512,42080,-0.360234,1.07852,-2.17303,2413,0
-0.443709,16.3029,-50.2459,45495,-0.409067,2.10183,-1.89527,2414,0
0,0,0,4851,-0.678433,1.53266,-3.51353,2415,0
2.18913,10.3145,-34.6079,44376,-0.592141,1.57322,-3.40182,2416,0
0.279962,16.9831,-48.7937,34246,-0.44177,1.91557,-2.01016,2417,0
3.14517,17.2793,-52.2851,31737,-0.807798,1.52949,-2.48651,2418,0
0,0,0,5026,-0.318891,1.72237,-4.44648,2419,0
0,0,0,4746,0.124063,2.64857,-2.44787,2420,0
0,0,0,4449,-0.117635,2.2882,-1.04745,2421,0
-0.351466,17.2585,-50.2519,17427,-0.340388,1.81394,-1.98831,2422,0
0,0,0,4878,0.590951,2.14502,-3.20225,2423,0
8.72021,19.9389,-47.8695,18718,0.0932058,2.93089,-3.65409,2424,0
0,0,0,4399,0.598538,1.37005,-1.10643,2425,0
0,0,0,4442,0.588517,1.27387,-1.25708,2426,0
0,0,0,4834,0.342355,1.57186,-3.3346,2427,0
3.26298,17.2033,-48.764,23959,-0.352202,2.31363,-2.87973,2428,0
0,0,0,5015,0.62782,2.06471,-4.00036,2429,0
2.11492,19.7761,-55.07,37224,-0.864082,1.76827,-2.74004,2430,0
3.71046,17.2835,-49.3818,28157,-0.121455,2.26422,-2.91682,2431,0
-2.18214,17.6996,-54.5465,32437,-0.503116,2.05554,-1.19823,2432,0
0,0,0,4760,0.472451,1.61939,-2.81509,2433,0
0,0,0,4742,0.522669,1.70409,-2.70784,2434,0
0,0,0,4790,-0.632788,2.77084,-2.61249,2435,0
0,0,0,5063,-0.912062,2.31227,-4.45498,2436,0
0,0,0,4634,-0.960863,1.43297,-2.56877,2437,0
0,0,0,4531,-0.0310124,2.37134,-1.33674,2438,0
0,0,0,4904,-1.0278,2.05193,-3.76933,2439,0
4.59688,12.3243,-39.5947,26380,-0.920859,2.14508,-3.67215,2440,0
9.65654,9.7506,-29.6347,45558,0.120359,3.06819,-3.62733,2441,0
6.08709,17.5867,-53.6056,35283,-0.793787,2.19621,-3.61242,2442,0
0,0,0,4631,-1.1338,1.78237,-2.49206,2443,0
0,0,0,4901,-1.02574,2.65184,-3.40057,2444,0
-0.18503,16.0132,-41.7077,31099,-0.997022,1.41961,-1.4558,2445,0
-1.14836,18.8143,-58.4876,42883,-0.158651,2.26705,-1.92276,2446,0
6.06278,17.4789,-47.6011,46379,-0.102081,2.2399,-3.43876,2447,0
10.1351,19.5907,-53.3194,27973,0.404311,2.57088,-4.14294,2448,0
10.4624,21.238,-54.4106,37055,0.408942,2.77604,-4.08395,2449,0
5.99033,16.5627,-46.4056,46847,-0.528037,2.17267,-3.80308,2450,0
0,0,0,4685,0.0301374,2.57562,-2.0415,2451,0
0,0,0,4814,-0.550821,1.43712,-3.43842,2452,0
-1.78926,16.72,-51.1485,45869,-0.681593,1.9129,-1.53222,2453,0
3.73509,18.609,-57.4615,44026,-0.317895,1.64244,-3.24638,2454,0
-1.4199,15.1335,-48.0661,20029,0.325753,1.7831,-0.97482,2455,0
5.50501,18.0255,-49.8607,46623,-0.660815,2.16798,-3.68697,2456,0
-1.67562,15.6056,-46.8674,41001,-0.424917,1.71251,-1.29379,2457,0
0,0,0,5094,-0.2458,3.41241,-3.98283,2458,0
0,0,0,4954,0.636323,2.07581,-3.7132,2459,0
9.35641,20.4531,-55.5478,25110,-0.0784154,2.02465,-4.41055,2460,0
-2.3024,17.3264,-50.3404,45839,-0.523085,0.980467,-1.43363,2461,0
8.53211,14.325,-40.4203,39738,0.567545,2.77605,-4.04713,2462,0
0,0,0,4574,-1.13941,1.94121,-2.0659,2463,0
1.994,20.2929,-61.0153,37567,-0.121011,1.38888,-2.56076,2464,0
2.42456,16.9889,-48.249,46921,-0.54758,1.85599,-2.85892,2465,0
0,0,0,4686,-0.73965,2.60943,-2.28573,2466,0
1.62931,16.9808,-48.0657,46755,-0.494084,2.10131,-2.48024,2467,0
0,0,0,4797,-0.594328,1.40108,-3.27581,2468,0
10.3366,15.7265,-47.316,31186,-0.581802,2.72924,-4.27817,2469,0
0,0,0,4638,-0.0487905,1.08362,-2.49786,2470,0
0,0,0,4657,-0.167165,1.09557,-2.60577,2471,0
11.2763,12.7391,-35.4956,31694,-0.359926,1.91716,-4.52226,2472,0
0,0,0,4764,0.38993,2.48405,-2.65521,2473,0
-0.505953,17.3987,-52.4909,47316,-0.27434,2.24652,-2.0593,2474,0
-1.32028,18.7164,-56.6667,44869,-0.010393,2.09696,-1.50786,2475,0
9.11155,16.8465,-47.3078,39997,0.0466564,2.48395,-4.21635,2476,0
9.47233,15.8894,-44.6407,40948,0.0768553,2.3609,-4.28125,2477,0
2.20007,18.2273,-51.4454,43476,-0.71862,1.82799,-2.76227,2478,0
0,0,0,4568,0.320587,2.23216,-1.61579,2479,0
-0.919923,16.7941,-50.499,32956,-0.259627,2.12044,-1.81792,2480,0
0,0,0,4767,-0.159761,2.74385,-2.40095,2481,0
0,0,0,4979,-0.029967,3.17793,-3.45552,2482,0
8.38977,22.0669,-54.1812,45306,0.441902,2.26628,-3.58742,2483,0
0,0,0,4831,-0.802072,1.59454,-3.41406,2484,0
0,0,0,4912,0.306454,1.66374,-3.77225,2485,0
0,0,0,4594,-1.12006,2.07451,-2.09651,2486,0
0,0,0,5000,0.258054,3.05239,-3.48286,2487,0
0,0,0,4743,0.553124,1.85252,-2.65499,2488,0
0,0,0,5049,0.376096,1.87098,-4.39706,2489,0
0,0,0,4965,-1.01206,2.64821,-3.85493,2490,0
0,0,0,4978,0.36506,2.99494,-3.53582,2491,0
0,0,0,4554,-1.11502,2.03899,-1.94551,2492,0
-1.95337,17.7086,-51.4606,36090,-0.386106,0.927334,-1.44097,2493,0
-3.52293,14.0445,-33.7762,43759,-0.313188,0.784719,-1.48611,2494,0
2.2544,20.2377,-55.7431,46992,-0.777646,1.7478,-2.84851,2495,0
0,0,0,4833,0.0728738,1.40109,-3.40853,2496,0
-2.53486,16.1517,-50.6122,20130,-0.573422,1.85955,-1.21008,2497,0
1.37044,19.0675,-55.4908,30404,-0.599504,2.421,-2.45208,2498,0
0,0,0,4960,-0.477343,3.18884,-3.48036,2499,0
-0.819544,16.7444,-52.3894,17464,-0.433507,2.16521,-1.11568,2500,0
0,0,0,4990,0.163323,1.67925,-4.15075,2501,0
0,0,0,4973,0.220673,1.66945,-3.99549,2502,0
8.96619,19.4899,-48.5142,41339,-0.473393,2.90379,-3.61726,2503,0
2.52278,20.1091,-55.6988,30742,-0.646149,1.53411,-2.47561,2504,0
0,0,0,4552,-0.943076,2.24083,-1.73025,2505,0
0,0,0,5038,-0.691369,3.12889,-3.88988,2506,0
8.97119,11.0099,-30.0212,33935,0.148106,3.25286,-4.02925,2507,0
0,0,0,5074,0.265914,3.26809,-3.89108,2508,0
1.38045,17.1014,-50.7076,40980,-0.0381591,2.03755,-2.34527,2509,0
5.2901,17.6923,-51.4657,34222,-0.778725,2.2437,-3.7533,2510,0
0,0,0,4394,-0.341435,0.670995,-1.56893,2511,0
0,0,0,4789,-0.184545,2.80506,-2.57425,2512,0
0,0,0,10212,-1.00789,2.44368,-4.08261,2513,0
4.52563,18.6141,-55.8929,45158,-0.227873,1.68893,-3.36941,2514,0
0,0,0,4865,-0.82101,2.83042,-3.12676,2515,0
8.82526,11.0457,-32.8311,27784,-0.734893,2.90452,-4.2572,2516,0
-1.99498,15.4521,-44.6091,15842,-0.527351,1.62111,-1.28002,2517,0
0,0,0,4513,-1.10039,1.9698,-1.63989,2518,0
-2.39517,14.7612,-46.6448,30655,-0.293099,1.80485,-1.15399,2519,0
0,0,0,4820,0.5569,1.94187,-2.94101,2520,0
0,0,0,4633,-1.06355,1.54385,-2.46319,2521,0
2.7107,16.915,-49.0284,27160,-0.476766,1.99302,-2.87966,2522,0
4.57125,16.8163,-51.3035,40351,-0.172447,1.60552,-3.54488,2523,0
0.463187,16.8144,-48.6677,45631,-0.478613,1.85085,-2.12951,2524,0
9.57548,21.0939,-50.6328,45704,-0.130857,2.99802,-3.67575,2525,0
0,0,0,4835,0.496361,1.73827,-3.20751,2526,0
7.77382,12.2254,-31.2938,29529,0.278423,3.20851,-4.05418,2527,0
0,0,0,5048,0.0972886,1.73964,-4.48169,2528,0
0,0,0,5010,-0.464229,1.7401,-4.38056,2529,0
8.85038,16.8295,-46.1127,46504,0.130232,2.40364,-4.12719,2530,0
-2.86659,17.3124,-53.0992,33650,0.248144,1.18255,-1.16931,2531,0
0,0,0,4557,-1.11549,1.50704,-2.08675,2532,0
-2.03096,14.4791,-46.4135,41156,0.0984495,1.43594,-1.08781,2533,0
0,0,0,5051,0.748164,2.3121,-4.13575,2534,0
0,0,0,4563,0.32611,1.21455,-2.01442,2535,0
-3.17044,16.1944,-56.7113,32812,-0.231723,1.97093,-1.06187,2536,0
7.52045,16.7218,-37.4407,42881,0.336591,1.87163,-3.84766,2537,0
6.6701,22.3329,-60.0369,28838,0.306901,2.42871,-3.30707,2538,0
0,0,0,4469,-0.492807,2.33714,-1.11436,2539,0
0,0,0,4450,-0.363034,2.31284,-0.99951,2540,0
7.52544,17.2282,-45.8461,46090,-0.0546035,2.50362,-3.69078,2541,0
0,0,0,4819,0.505479,1.73568,-3.09815,2542,0
0,0,0,5045,-0.406905,1.80839,-4.57342,2543,0
0,0,0,4692,-0.80014,1.381,-2.86035,2544,0
-1.94268,15.314,-43.7353,35549,-0.550626,1.32776,-1.31544,2545,0
5.21516,17.9274,-53.6113,44804,-0.290463,1.8866,-4.09129,2546,0
1.88147,19.1786,-57.6664,46463,0.189938,1.98007,-2.68395,2547,0
0,0,0,4429,-0.890335,2.13412,-1.20247,2548,0
0,0,0,4683,0.363217,2.35466,-2.17477,2549,0
0,0,0,4390,-1.06779,1.14927,-1.50149,2550,0
0,0,0,4846,-0.938282,2.71009,-3.09584,2551,0
14.1264,17.1201,-49.4191,33351,-0.325177,3.17925,-4.10509,2552,0
9.48472,17.9659,-53.1413,38369,-0.418634,2.16358,-4.51148,2553,0
0,0,0,4521,0.304534,1.13381,-1.89413,2554,0
9.56299,15.6401,-43.7512,36678,0.193607,2.58712,-4.22245,2555,0
0,0,0,5096,-0.767303,3.0726,-4.22062,2556,0
0,0,0,4380,0.217289,0.733493,-1.30767,2557,0
9.75575,17.0764,-48.1809,35774,-0.545928,2.40637,-4.37057,2558,0
0,0,0,4377,-0.511799,0.682595,-1.47878,2559,0
0,0,0,5001,0.148013,3.1311,-3.50354,2560,0
-1.9474,15.718,-47.2852,47179,-0.0416771,1.5323,-1.202,2561,0
-2.15963,14.4043,-38.2518,36189,-1.01185,1.59733,-1.31455,2562,0
-2.42552,16.1715,-45.4049,37774,-0.230729,1.09057,-1.30928,2563,0
