vtkOriginalIndices,Points:0,Points:1,Points:2,vy mag (cm/s),velocity:0,velocity:1,velocity:2
0.723736,2.67771,-15.4748,2.67771,0,0.26729,7.62258,14268
6.97559,3.51898,-35.171,3.51898,0,2.73594,-6.71049,14269
33.5712,32.9634,-34.525,32.9634,0,3.62921,-15.9507,14270
4.93544,50.6952,-49.0776,50.6952,0,-1.78789,-15.4648,14271
-0.531645,3.22099,-19.387,3.22099,0,1.21949,2.96294,14272
-26.6007,47.4178,-9.59033,47.4178,0,2.1197,-15.7079,14273
2.94068,-5.87044,-5.91817,-5.87044,0,1.22064,-10.2162,14274
8.82813,4.55747,-41.1248,4.55747,0,3.18808,-6.86733,14275
-7.88571,-24.4094,-6.67899,-24.4094,0,1.05379,-10.0119,14276
2.10442,2.92492,-19.1306,2.92492,0,-1.38702,7.5191,14277
-25.7374,35.3918,-62.8779,35.3918,0,3.76614,-17.3629,14278
4.21687,2.91923,-16.9392,2.91923,0,0.601209,9.53499,14279
-4.97106,-20.7185,-10.0902,-20.7185,0,1.66341,-10.3855,14280
2.49622,-8.28285,-6.12934,-8.28285,0,1.97301,-11.5495,14281
2.86058,-34.5809,-43.8413,-34.5809,0,0.00648013,-12.1769,14282
22.173,5.20959,-49.3614,5.20959,0,3.15889,-7.11737,14283
-14.5371,-12.8826,-44.5971,-12.8826,0,-2.44232,-13.7671,14284
-0.351086,2.82738,-16.4429,2.82738,0,1.08207,3.1646,14285
8.35871,6.1281,-17.1215,6.1281,0,-0.946006,11.43,14286
-7.13914,71.6457,-34.1862,71.6457,0,-0.326152,-15.5411,14287
9.836,49.888,-49.2372,49.888,0,-1.73604,-15.3568,14288
6.9361,5.57141,-35.1602,5.57141,0,2.78274,-6.42056,14289
-1.68134,5.81098,-24.0277,5.81098,0,0.653594,0.308885,14290
-27.9795,37.7218,-40.6421,37.7218,0,3.13846,-16.364,14291
5.23357,1.66099,-22.5917,1.66099,0,0.187477,8.71868,14292
2.35289,-5.46613,-4.90014,-5.46613,0,1.82835,-10.4897,14293
5.65113,9.58781,-51.928,9.58781,0,2.9356,-6.33055,14294
9.77271,7.50185,-15.798,7.50185,0,-0.97871,12.803,14295
18.8759,30.6526,-66.8685,30.6526,0,5.03408,-19.6657,14296
21.1217,1.55162,-21.869,1.55162,0,3.13828,-8.23793,14297
-27.7059,70.8466,-1.09697,70.8466,0,1.96617,-15.8382,14298
-5.94262,71.2665,-10.6306,71.2665,0,0.0533581,-15.7285,14299
15.7541,75.1435,-32.558,75.1435,0,-1.45488,-15.9196,14300
-1.31762,10.4811,-26.7645,10.4811,0,1.27555,-1.69599,14301
13.0894,-0.811296,-12.4329,-0.811296,0,3.78441,-9.02335,14302
9.65423,6.69715,-38.34,6.69715,0,3.37023,-6.40126,14303
7.4036,5.3518,-16.6744,5.3518,0,-0.938538,11.0837,14304
-27.1564,-15.2749,-21.5754,-15.2749,0,-1.618,-12.5834,14305
4.70772,-16.1451,-11.1448,-16.1451,0,1.06242,-12.2868,14306
10.7005,7.17489,-34.9986,7.17489,0,2.75212,-6.05342,14307
0.69336,2.56196,-13.2105,2.56196,0,-0.948962,6.36813,14308
47.6528,37.5696,-57.4641,37.5696,0,3.69454,-16.5523,14309
8.07358,5.35713,-15.7233,5.35713,0,-0.34248,11.5712,14310
9.10347,84.5834,15.9159,84.5834,0,-0.0900987,-15.929,14311
3.41443,34.875,-29.1305,34.875,0,-1.32634,-15.6238,14312
7.18148,8.43063,-26.9009,8.43063,0,3.15769,-4.49355,14313
0.741563,10.2167,-30.2703,10.2167,0,1.95557,-2.57698,14314
-22.0971,32.7212,-51.0123,32.7212,0,4.0043,-16.833,14315
1.81988,-14.8577,-12.5132,-14.8577,0,1.01531,-11.9431,14316
21.1281,11.1228,-43.1463,11.1228,0,4.14011,-17.5071,14317
23.5963,31.3031,-16.6995,31.3031,0,3.18167,-15.8255,14318
19.2005,3.66062,-37.7426,3.66062,0,3.35353,-7.33976,14319
-2.13984,7.86237,-25.8144,7.86237,0,1.75823,-0.864479,14320
6.55838,13.4952,-21.0771,13.4952,0,-1.0644,12.5732,14321
19.0684,101.713,14.9996,101.713,0,-0.167627,-15.811,14322
18.8422,14.7825,-52.088,14.7825,0,4.34009,-18.3001,14323
-5.5121,-23.4971,-6.67709,-23.4971,0,0.912377,-10.2013,14324
10.0311,5.47385,-17.0511,5.47385,0,-2.37179,12.2703,14325
-1.76592,3.5147,-22.0099,3.5147,0,1.17826,1.53228,14326
6.32505,9.66995,-25.3886,9.66995,0,2.27118,-4.58389,14327
-0.801351,3.67023,-16.0107,3.67023,0,-0.220583,3.45193,14328
6.76143,6.15889,-19.4,6.15889,0,-1.63152,10.1884,14329
16.8241,-2.72786,-16.2696,-2.72786,0,3.10466,-8.94083,14330
3.2937,-6.76682,-7.47906,-6.76682,0,2.45349,-10.176,14331
5.10295,31.3493,-34.1099,31.3493,0,-1.4097,-15.3319,14332
-5.41073,61.3934,-17.8306,61.3934,0,-0.27273,-15.967,14333
-33.9646,46.7273,-29.806,46.7273,0,3.02086,-15.9934,14334
-0.739239,10.438,-68.0515,10.438,0,-2.34818,-14.7584,14335
14.0814,8.06205,-43.8014,8.06205,0,2.50016,-5.95779,14336
-14.7569,25.7765,-50.6687,25.7765,0,5.47429,-20.1952,14337
15.4763,15.0215,-45.6429,15.0215,0,4.63078,-19.2738,14338
21.1133,-4.05054,-17.4483,-4.05054,0,3.00667,-8.70288,14339
15.218,12.4879,-44.6709,12.4879,0,4.66668,-18.8851,14340
0.843109,-17.2769,-14.5219,-17.2769,0,0.915318,-12.0395,14341
6.68673,4.07092,-15.3556,4.07092,0,0.102788,10.6743,14342
19.7979,39.6828,-5.02118,39.6828,0,2.69929,-15.3071,14343
-16.695,-11.0483,-23.3723,-11.0483,0,-2.06295,-12.6108,14344
-1.15427,4.65365,-19.4322,4.65365,0,-0.137069,2.7138,14345
-2.0817,3.86761,-24.0807,3.86761,0,0.543622,1.04734,14346
22.8621,59.0295,8.51749,59.0295,0,2.18835,-15.2666,14347
-0.321534,4.30105,-17.6691,4.30105,0,-0.314319,3.40951,14348
-10.1978,-9.89889,-46.378,-9.89889,0,-2.15733,-14.1105,14349
26.2252,2.1577,-41.6316,2.1577,0,2.95267,-7.59367,14350
-11.2994,-14.5512,-8.18174,-14.5512,0,1.1741,-10.8331,14351
24.4863,16.5264,-44.2448,16.5264,0,4.13609,-17.1936,14352
-0.135915,3.34239,-18.0593,3.34239,0,0.371046,2.70612,14353
-0.728706,4.10562,-16.0506,4.10562,0,-0.303331,4.01146,14354
3.03834,9.14507,-22.1644,9.14507,0,2.76777,-3.62374,14355
24.0788,2.52133,-53.9616,2.52133,0,2.97462,-7.19563,14356
7.5006,-5.60117,-10.9724,-5.60117,0,3.31756,-9.81712,14357
19.7067,19.5098,-58.5351,19.5098,0,4.66445,-17.925,14358
6.45657,-5.79296,-12.582,-5.79296,0,3.54334,-10.252,14359
-10.2113,-10.0682,-12.1322,-10.0682,0,-1.2909,-11.4134,14360
-0.406383,4.1015,-21.2621,4.1015,0,0.56562,2.86917,14361
-30.0515,39.1364,-28.7325,39.1364,0,2.88296,-15.6743,14362
-0.442308,2.6459,-19.414,2.6459,0,1.21476,2.82028,14363
18.4096,55.1052,-18.5263,55.1052,0,-1.26871,-16.1007,14364
1.43369,3.64004,-19.9296,3.64004,0,0.696111,7.47505,14365
22.2544,2.6956,-55.7247,2.6956,0,3.13357,-7.34186,14366
0.372483,2.97663,-19.9277,2.97663,0,1.19105,3.23303,14367
1.74121,51.9759,-50.5879,51.9759,0,-1.06899,-15.1706,14368
28.836,25.1287,-36.8165,25.1287,0,3.9921,-16.3489,14369
8.88414,11.0518,-15.3046,11.0518,0,-0.654111,12.7674,14370
-32.2669,41.3337,-38.0634,41.3337,0,3.05648,-16.2146,14371
6.57454,5.01842,-15.7262,5.01842,0,-1.08707,10.8334,14372
0.168027,9.3989,-31.122,9.3989,0,2.28845,-2.05038,14373
-7.42574,62.6484,3.15139,62.6484,0,0.174755,-15.8131,14374
-8.69874,-7.84438,-8.14048,-7.84438,0,-1.13379,-11.1616,14375
7.35741,5.43305,-17.8236,5.43305,0,-1.07483,10.5777,14376
3.98744,9.8745,-31.6169,9.8745,0,2.09484,-4.30161,14377
2.30735,-6.40686,-4.5981,-6.40686,0,2.32715,-11.5136,14378
5.96949,4.0312,-16.8691,4.0312,0,-1.62344,10.0417,14379
18.8839,2.09494,-20.6611,2.09494,0,3.17849,-8.45314,14380
1.43806,11.0811,-34.2714,11.0811,0,1.81711,-2.46768,14381
-17.7281,72.7269,18.7688,72.7269,0,1.15348,-15.575,14382
19.9505,29.4933,-64.3898,29.4933,0,4.7853,-19.6351,14383
-0.0684301,3.58852,-15.5882,3.58852,0,-0.368917,4.00244,14384
24.0639,16.6283,-66.5408,16.6283,0,4.15806,-18.2985,14385
2.75003,-6.22295,-5.51457,-6.22295,0,2.45648,-10.7739,14386
0.657462,3.02854,-18.1237,3.02854,0,1.07457,2.76094,14387
-29.8655,45.284,-68.3472,45.284,0,3.80343,-17.2348,14388
-9.6054,-10.6252,-6.39443,-10.6252,0,0.487832,-11.5336,14389
2.21154,1.69646,-14.0146,1.69646,0,0.479586,8.20973,14390
8.27851,6.29402,-16.4361,6.29402,0,-0.436225,11.787,14391
0.58407,4.06324,-24.6937,4.06324,0,-0.318611,3.85511,14392
20.1091,11.6302,-53.7883,11.6302,0,4.58379,-18.6294,14393
3.33442,1.40918,-16.3101,1.40918,0,0.389712,8.56329,14394
-10.544,-19.0117,-5.54623,-19.0117,0,0.649501,-10.0088,14395
5.10136,49.7952,-47.0521,49.7952,0,-1.72211,-15.339,14396
17.7546,64.8422,-0.920718,64.8422,0,-0.460123,-16.1763,14397
5.05701,2.96536,-15.9304,2.96536,0,-0.00896575,10.0772,14398
26.5312,5.72501,-46.1815,5.72501,0,2.90779,-7.79183,14399
0.245363,3.87003,-16.6787,3.87003,0,-0.310525,3.26618,14400
0.886174,8.37315,-26.0607,8.37315,0,1.52665,-2.6407,14401
9.66211,11.2606,-12.6341,11.2606,0,-0.713841,13.095,14402
3.77882,-7.33938,-6.19928,-7.33938,0,1.83268,-10.125,14403
0.638384,-1.45805,-31.6885,-1.45805,0,3.38788,-8.44772,14404
7.24827,4.64952,-15.8869,4.64952,0,-0.119328,11.2525,14405
-2.2279,7.10347,-26.3879,7.10347,0,0.182509,2.61236,14406
31.7638,33.3676,-31.3258,33.3676,0,3.42951,-16.1829,14407
14.2118,0.685317,-53.4037,0.685317,0,3.38258,-7.26353,14408
-2.19706,9.6432,-26.3174,9.6432,0,0.457955,-0.0310202,14409
23.4799,44.5317,-7.65038,44.5317,0,2.86536,-15.4337,14410
9.0308,9.81316,-51.28,9.81316,0,2.74236,-7.74645,14411
-13.2358,-13.0897,-24.5722,-13.0897,0,-1.63516,-12.2939,14412
-11.3144,-11.7087,-14.5757,-11.7087,0,-1.34602,-11.847,14413
28.5986,18.1062,-67.2192,18.1062,0,4.05956,-17.6845,14414
-8.81813,-7.94077,-6.73492,-7.94077,0,-1.01784,-10.9912,14415
9.81867,13.0034,-36.2976,13.0034,0,2.18208,-4.90281,14416
2.79424,-5.61074,-5.63915,-5.61074,0,2.5057,-11.0663,14417
2.86829,-5.35729,-6.51678,-5.35729,0,2.74559,-11.0715,14418
26.6155,5.83996,-33.4517,5.83996,0,3.56915,-8.0365,14419
-12.3356,16.1326,-40.0265,16.1326,0,4.31517,-17.8473,14420
-11.715,-12.706,-15.7464,-12.706,0,-1.17391,-12.0816,14421
3.80579,-6.45401,-6.77704,-6.45401,0,2.07543,-10.2121,14422
-3.36863,-9.68849,-50.243,-9.68849,0,2.86704,-8.56016,14423
-16.3943,-15.5108,-24.1106,-15.5108,0,-1.50586,-12.6831,14424
15.4062,64.6536,-18.8487,64.6536,0,-1.2412,-16.2351,14425
19.2246,4.86161,-9.97254,4.86161,0,3.90838,-8.48197,14426
-0.191409,2.64436,-16.7157,2.64436,0,0.793947,4.11446,14427
-4.55114,-12.4846,-4.79975,-12.4846,0,0.742735,-10.5154,14428
3.28193,-6.00772,-4.5451,-6.00772,0,1.78991,-10.2214,14429
3.84414,-7.74573,-5.96661,-7.74573,0,1.51229,-11.2621,14430
-22.8048,17.4605,-49.1516,17.4605,0,4.78901,-19.0897,14431
2.49905,-5.44592,-7.2949,-5.44592,0,2.65849,-10.8155,14432
11.9366,2.56421,-50.317,2.56421,0,3.58938,-6.73537,14433
-1.31245,8.14231,-28.8924,8.14231,0,1.93506,-0.776577,14434
1.40424,12.4125,-42.871,12.4125,0,1.82033,-2.87086,14435
1.13514,3.4394,-18.2262,3.4394,0,0.854618,2.36716,14436
12.9886,-2.08173,-35.3657,-2.08173,0,-1.80817,-14.4889,14437
32.517,3.66298,-40.8167,3.66298,0,3.14862,-7.93831,14438
6.65521,-37.4816,-43.0629,-37.4816,0,-0.0515452,-12.3369,14439
-5.19617,55.8458,-30.8243,55.8458,0,-0.585053,-15.5527,14440
14.7544,-0.623923,-12.4032,-0.623923,0,4.02978,-8.80156,14441
31.134,16.8484,-64.7905,16.8484,0,4.11681,-17.6389,14442
22.6467,15.2717,-67.2464,15.2717,0,4.66049,-18.7821,14443
-16.6152,30.5111,-49.4034,30.5111,0,3.68311,-17.2276,14444
15.2342,23.8704,-49.5449,23.8704,0,4.99668,-19.5638,14445
-20.8289,28.0082,-44.2082,28.0082,0,3.70484,-16.9282,14446
-0.147421,35.119,-22.2038,35.119,0,-1.04047,-15.6426,14447
-1.19998,4.5946,-18.6903,4.5946,0,-0.175187,3.52986,14448
3.46054,-6.0455,-5.34227,-6.0455,0,2.23969,-10.3471,14449
1.40301,1.10426,-14.4857,1.10426,0,-1.41315,7.51882,14450
7.19014,-5.2666,-8.52628,-5.2666,0,3.25381,-9.45081,14451
5.04027,2.79132,-15.5261,2.79132,0,-1.29951,9.885,14452
0.392794,1.25321,-14.7041,1.25321,0,0.909976,5.40349,14453
11.5786,-38.1513,-31.2408,-38.1513,0,-0.163085,-12.8789,14454
-9.64969,-9.30853,-3.95273,-9.30853,0,0.341804,-10.5747,14455
-8.23339,-10.3033,-8.0257,-10.3033,0,-0.215733,-11.4387,14456
1.37762,0.856536,-13.5402,0.856536,0,1.05147,6.22059,14457
1.05739,2.40221,-13.6354,2.40221,0,0.606914,7.87005,14458
4.17304,-7.3862,-6.95827,-7.3862,0,2.15845,-9.95153,14459
-15.1825,27.3265,-59.236,27.3265,0,5.52441,-20.5502,14460
17.4516,55.2414,6.47897,55.2414,0,2.06296,-15.8362,14461
7.09003,4.50111,-14.7658,4.50111,0,0.0543158,11.5333,14462
-2.65687,5.37669,-23.6765,5.37669,0,0.997584,0.963027,14463
-0.00338201,3.14757,-17.6663,3.14757,0,0.9085,3.57538,14464
-32.9867,54.7001,-25.7541,54.7001,0,2.54284,-15.9293,14465
21.1031,29.4978,-12.6136,29.4978,0,2.99732,-15.5214,14466
-8.84094,-9.93369,-3.70553,-9.93369,0,-0.108097,-10.4193,14467
4.81263,3.31092,-15.3123,3.31092,0,-0.465692,9.77042,14468
0.901514,2.91053,-13.944,2.91053,0,-0.394724,5.29466,14469
3.96597,54.1275,-49.3111,54.1275,0,-1.63072,-15.5006,14470
20.2138,7.36126,-17.5785,7.36126,0,3.95565,-8.69649,14471
0.00176633,10.7874,-31.4286,10.7874,0,2.40097,-2.29317,14472
6.26878,3.46792,-16.3091,3.46792,0,-0.834899,9.99292,14473
0.293059,3.46792,-15.1961,3.46792,0,-0.429611,4.55494,14474
9.90502,5.39269,-46.823,5.39269,0,2.70179,-7.16693,14475
2.06133,-6.75719,-7.99392,-6.75719,0,1.07165,-10.2857,14476
-0.0180325,13.2139,-31.2671,13.2139,0,1.17836,-1.91885,14477
6.03001,4.89166,-20.3649,4.89166,0,-0.844167,10.196,14478
0.169268,4.36836,-18.7625,4.36836,0,0.248232,3.29293,14479
-3.49132,-26.9462,-19.6826,-26.9462,0,0.76043,-12.0943,14480
3.50309,-8.04443,-6.58172,-8.04443,0,1.14354,-10.4147,14481
-8.31177,-11.133,-5.11225,-11.133,0,0.492504,-10.714,14482
-14.8062,22.5738,-49.4882,22.5738,0,4.66265,-17.9272,14483
0.116977,15.5059,-37.0682,15.5059,0,1.07255,-2.05979,14484
33.4967,10.6965,-79.0681,10.6965,0,-1.27401,-14.5594,14485
6.52027,5.08482,-16.7908,5.08482,0,-1.73303,10.4955,14486
-0.728319,4.97937,-21.4459,4.97937,0,-0.352199,3.6561,14487
14.717,51.771,2.72412,51.771,0,2.2604,-15.4507,14488
-2.51181,11.5441,-28.3888,11.5441,0,0.308144,0.0981689,14489
7.49536,10.654,-29.2611,10.654,0,2.13672,-4.7007,14490
1.58194,2.1669,-15.9615,2.1669,0,-0.562917,7.89496,14491
8.60764,5.7588,-16.758,5.7588,0,-2.22767,11.8363,14492
9.70073,5.73325,-36.0816,5.73325,0,3.63574,-5.24292,14493
-0.481533,3.25473,-15.0844,3.25473,0,0.101788,6.76341,14494
-20.2483,38.9815,-6.29511,38.9815,0,2.06788,-15.1879,14495
2.83932,2.66786,-16.9215,2.66786,0,-0.694028,8.64785,14496
3.15929,-6.86223,-11.342,-6.86223,0,2.85724,-10.8027,14497
10.1931,6.42712,-34.8515,6.42712,0,2.76013,-6.47869,14498
2.79011,-4.76873,-5.18875,-4.76873,0,2.84038,-11.1265,14499
5.75415,2.01647,-20.4552,2.01647,0,0.66161,9.13745,14500
3.23394,2.34953,-15.5895,2.34953,0,-0.395202,8.97344,14501
44.0311,36.8505,-56.1238,36.8505,0,3.75357,-16.2419,14502
9.06145,7.15142,-25.7446,7.15142,0,-1.57407,10.0707,14503
9.08669,-36.5263,-38.3708,-36.5263,0,-0.214652,-12.4399,14504
7.75503,-32.7778,-26.347,-32.7778,0,0.255868,-12.8259,14505
1.36721,1.33918,-18.3587,1.33918,0,-1.49818,7.61496,14506
7.71908,-0.904453,-41.4116,-0.904453,0,3.20078,-7.96066,14507
10.2195,8.53743,-22.5198,8.53743,0,-1.79667,10.3572,14508
-22.1851,26.4792,-64.8247,26.4792,0,4.83469,-19.2194,14509
3.72137,-5.43122,-5.26075,-5.43122,0,2.64025,-10.2936,14510
-0.929096,5.65515,-22.3573,5.65515,0,1.39369,0.873089,14511
13.0901,-4.33222,-15.293,-4.33222,0,3.23514,-9.27243,14512
3.48531,6.76038,-19.0519,6.76038,0,1.93799,-4.27847,14513
-0.0887709,7.32142,-22.3972,7.32142,0,-0.488068,3.75418,14514
-7.32542,-21.8271,-12.3324,-21.8271,0,2.06262,-10.3205,14515
13.4494,64.7249,-19.1731,64.7249,0,-1.45205,-16.1254,14516
28.5098,-1.07833,-27.1803,-1.07833,0,3.20844,-9.0532,14517
-0.829947,9.60614,-30.3649,9.60614,0,1.38616,-2.37574,14518
-8.91947,-10.649,-46.1732,-10.649,0,-2.67229,-13.9539,14519
8.59532,5.81212,-16.7928,5.81212,0,-1.95289,11.9821,14520
0.622509,1.86891,-12.5937,1.86891,0,-0.737216,6.8404,14521
23.9311,42.6029,-15.2955,42.6029,0,2.96579,-15.5882,14522
5.41765,-5.42023,-6.72549,-5.42023,0,3.11939,-9.77549,14523
14.1814,34.5967,-61.0301,34.5967,0,-1.29132,-14.8855,14524
-8.866,2.51218,-34.0374,2.51218,0,1.35274,1.57882,14525
1.17267,3.93319,-19.1621,3.93319,0,-0.610029,6.08667,14526
-12.7071,-13.7469,-6.3727,-13.7469,0,0.412234,-11.63,14527
-1.91041,7.7434,-25.0037,7.7434,0,0.863119,-0.463004,14528
-0.395327,4.33578,-16.6047,4.33578,0,-0.505607,4.14804,14529
3.92648,67.687,-32.8345,67.687,0,-0.715869,-15.6823,14530
-8.66018,-10.2253,-8.88111,-10.2253,0,-0.526702,-11.6029,14531
5.05746,2.09219,-19.6094,2.09219,0,0.374731,9.82187,14532
18.5283,12.3599,-12.5667,12.3599,0,-1.23265,13.1822,14533
4.91609,15.5438,-27.7666,15.5438,0,-1.68361,-15.1993,14534
-0.325267,2.8596,-14.4835,2.8596,0,-0.00258898,4.99575,14535
2.06821,9.46679,-29.1375,9.46679,0,1.74565,-3.24596,14536
0.495525,2.17894,-13.3443,2.17894,0,-0.302481,6.34415,14537
0.124106,2.10153,-16.7143,2.10153,0,0.99446,4.61983,14538
0.547801,63.0818,-24.9367,63.0818,0,-0.586996,-15.9637,14539
-1.03234,6.45584,-32.4054,6.45584,0,1.04688,2.26012,14540
11.1626,5.39023,-18.934,5.39023,0,-1.93604,12.2456,14541
0.114488,2.54955,-12.9775,2.54955,0,-0.900154,5.88893,14542
0.171713,2.61839,-13.1089,2.61839,0,-0.438877,5.72717,14543
1.42544,1.60172,-14.2342,1.60172,0,-0.831495,7.39666,14544
7.89149,7.59408,-14.7154,7.59408,0,-0.472017,12.4505,14545
5.00409,25.1037,-32.6276,25.1037,0,-2.23501,-15.4749,14546
14.3888,6.1716,-46.4988,6.1716,0,-1.88586,-14.6872,14547
-1.20135,3.47287,-21.8276,3.47287,0,1.05167,2.40469,14548
9.21449,5.70703,-17.3487,5.70703,0,-2.22681,11.9783,14549
-12.3635,28.8125,-51.1065,28.8125,0,5.89293,-20.4452,14550
-26.1833,31.9803,-55.9162,31.9803,0,3.99863,-16.5887,14551
-5.23281,-16.1696,-8.64685,-16.1696,0,1.58065,-10.7369,14552
-13.431,53.0467,18.5353,53.0467,0,1.28741,-15.2758,14553
13.5288,10.5931,-43.7636,10.5931,0,2.7716,-5.20584,14554
21.7264,-63.8389,-65.5639,-63.8389,0,-0.739819,-13.2505,14555
6.01037,3.37065,-15.5941,3.37065,0,-0.047287,10.4031,14556
-1.3201,7.91072,-26.3051,7.91072,0,1.42373,-0.853102,14557
-5.91525,-15.5564,-5.98167,-15.5564,0,0.55849,-10.382,14558
23.1978,5.02581,-36.254,5.02581,0,3.65221,-8.05354,14559
-10.949,-11.5078,-11.6058,-11.5078,0,-0.834445,-12.056,14560
-1.05099,10.1164,-24.5552,10.1164,0,1.69901,-1.51784,14561
-18.343,-24.2718,-53.4506,-24.2718,0,-1.89653,-13.8877,14562
5.72676,3.15989,-18.6209,3.15989,0,-0.400088,9.66668,14563
0.509799,55.8971,-25.9256,55.8971,0,-0.73837,-15.9719,14564
2.48473,9.27633,-27.0321,9.27633,0,2.13415,-3.51302,14565
-0.840616,3.52023,-25.6421,3.52023,0,1.33825,2.73227,14566
0.751211,9.94517,-27.9369,9.94517,0,2.25317,-2.13999,14567
2.89589,-6.67322,-6.52157,-6.67322,0,1.9941,-10.8012,14568
8.65985,5.91867,-15.2909,5.91867,0,-0.687271,12.3673,14569
-0.809841,6.95059,-25.043,6.95059,0,-0.40321,3.32897,14570
-8.66033,-8.37222,-8.60622,-8.37222,0,-1.09134,-11.1166,14571
-0.24671,3.25827,-16.0891,3.25827,0,0.11855,4.09892,14572
-1.12942,3.72336,-17.6014,3.72336,0,0.249588,3.29749,14573
2.28708,2.05497,-15.9145,2.05497,0,-0.149248,7.9201,14574
-8.30899,-8.17752,-4.50903,-8.17752,0,-0.150387,-10.7825,14575
-6.0696,-46.5926,-33.5677,-46.5926,0,2.34661,-9.66208,14576
-21.9686,28.693,-62.9545,28.693,0,5.44978,-19.613,14577
11.439,8.04994,-39.2653,8.04994,0,-1.61912,-14.7669,14578
12.9374,-3.0366,-9.60785,-3.0366,0,3.29016,-8.63438,14579
-4.82672,-27.9707,-17.0715,-27.9707,0,2.14081,-10.2121,14580
4.48054,55.6575,13.7841,55.6575,0,0.445798,-16.0312,14581
-0.104139,4.52327,-19.7718,4.52327,0,-0.0389883,2.3356,14582
-18.021,24.9733,-59.318,24.9733,0,5.39634,-19.4126,14583
-1.09802,9.10784,-26.5429,9.10784,0,2.00295,-1.16743,14584
0.303125,2.10525,-16.1186,2.10525,0,0.781256,4.56991,14585
21.4828,15.7606,-70.414,15.7606,0,4.72424,-17.8437,14586
6.44105,2.17547,-16.0451,2.17547,0,-0.346835,9.85842,14587
5.10471,73.4129,18.1051,73.4129,0,0.620484,-15.9751,14588
-11.6125,-9.84659,-7.89948,-9.84659,0,-0.717871,-12.0689,14589
3.23304,75.6982,17.7467,75.6982,0,0.599618,-15.8931,14590
1.11595,2.34467,-16.3719,2.34467,0,0.724991,4.91671,14591
-32.118,38.9757,-34.8869,38.9757,0,2.81906,-16.0099,14592
0.919426,27.6494,-25.7501,27.6494,0,-1.59679,-15.5204,14593
-2.01961,7.11721,-26.2964,7.11721,0,-0.208993,2.31831,14594
-6.59036,-6.7527,-51.9739,-6.7527,0,-2.5296,-13.9823,14595
-1.13691,1.73466,-17.0267,1.73466,0,1.17863,3.65322,14596
0.411468,2.63003,-12.5593,2.63003,0,-0.681357,5.22602,14597
-11.2514,-11.5843,-10.4459,-11.5843,0,-0.647086,-12.2638,14598
2.42535,2.30623,-15.8813,2.30623,0,0.557577,8.05234,14599
-7.82723,-8.41052,-5.69408,-8.41052,0,0.0680568,-10.9358,14600
34.3436,27.8972,-46.5797,27.8972,0,4.15552,-16.6823,14601
6.74306,9.50553,-16.3961,9.50553,0,-0.879665,12.3883,14602
23.0569,-15.6521,-50.5998,-15.6521,0,-1.65616,-14.3773,14603
19.9071,-6.74348,-47.9561,-6.74348,0,-1.81004,-14.5111,14604
2.4451,-21.8528,-22.3844,-21.8528,0,0.390694,-12.1428,14605
-18.8717,28.1199,-60.5468,28.1199,0,5.32893,-20.5683,14606
0.139005,12.3364,-35.1571,12.3364,0,1.58814,-2.58854,14607
-12.4992,-9.9816,-11.5577,-9.9816,0,-1.2717,-12.0782,14608
-4.04296,-5.26453,-35.2883,-5.26453,0,3.41801,-8.81131,14609
7.19001,7.415,-26.0287,7.415,0,3.36433,-5.00717,14610
16.7049,13.3631,-44.9259,13.3631,0,2.41024,-5.65172,14611
-27.6036,20.0591,-54.6918,20.0591,0,4.86202,-18.6313,14612
12.8551,5.68734,-45.1574,5.68734,0,2.87828,-7.1814,14613
23.0624,15.1957,-71.2669,15.1957,0,4.44276,-18.4489,14614
-24.8702,-22.8849,-37.1246,-22.8849,0,-1.82059,-13.1467,14615
6.67854,12.4428,-15.1064,12.4428,0,-0.706124,12.7463,14616
-0.124094,6.74728,-24.433,6.74728,0,0.171793,1.60319,14617
-1.86841,9.04463,-31.1022,9.04463,0,1.45176,-0.649618,14618
3.33347,-5.63656,-6.57715,-5.63656,0,3.01381,-11.2304,14619
2.7166,6.69006,-46.125,6.69006,0,2.94966,-6.50273,14620
-27.1593,42.3403,-26.8502,42.3403,0,2.77179,-15.4744,14621
-4.7114,-2.58237,-60.5943,-2.58237,0,-2.31331,-14.3993,14622
0.0470648,2.06323,-15.4297,2.06323,0,-0.0716247,7.52191,14623
7.18765,-8.01734,-9.46914,-8.01734,0,3.10559,-9.92188,14624
2.3756,2.3965,-15.254,2.3965,0,0.218951,8.19145,14625
-15.1316,-23.4657,-11.1734,-23.4657,0,1.37379,-10.7681,14626
32.0873,-53.4449,-52.3672,-53.4449,0,-1.07381,-13.4688,14627
-5.31628,79.9834,-5.79092,79.9834,0,-0.012629,-15.8741,14628
5.37662,-6.24449,-6.6129,-6.24449,0,2.65247,-9.68559,14629
0.206695,10.6666,-26.305,10.6666,0,2.1355,-1.46058,14630
2.72745,12.7081,-36.266,12.7081,0,2.31682,-2.25857,14631
0.323236,6.54736,-31.4297,6.54736,0,1.3114,2.06887,14632
9.26759,14.5835,-39.0012,14.5835,0,2.70756,-4.18965,14633
-21.7645,37.2505,-49.3542,37.2505,0,3.4833,-16.3368,14634
-0.826902,6.85825,-27.2295,6.85825,0,1.29634,2.71143,14635
-16.5134,15.4587,-50.2937,15.4587,0,4.67349,-19.2059,14636
-35.4482,48.0855,-33.2319,48.0855,0,2.80862,-16.0748,14637
